id_x,object_id,first_name,last_name,birthplace,affiliation_name,id_y,degree_type,subject,institution,graduated_at,created_at,updated_at,recategorized_degree_type,name,market,funding_total_usd,status,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,country,age,success_metric_updated,Industry,degree_category
135687,p:167137,Dustin,Curzon,"Tulsa, OK",Narrable,24577,BS,Marketing,University of Kansas,2008-01-01,2012-12-27 21:30:14,2012-12-30 06:38:46,BS,Narrable,K-12 Education,165000.0,operating,Tulsa,Tulsa,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-01-21,2012-01-21,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Bachelors in STEM
81807,p:92588,Seth,Halpern,New York,NationalField,16721,Other,Government & Economics,Wesleyan University,2009-01-01,2011-10-21 20:13:11,2013-06-10 18:46:04,Others,NationalField,Facebook Applications,1500000.0,acquired,"Washington, D.C.",Washington,1.0,2009-06-12,2009-06,2009-Q2,2009.0,2012-10-30,2012-10-30,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,5,Successful,Others,Other
118063,p:145743,Cristovao,Loureiro,Brazil,Nativoo,20743,Other,Business/Marketing,Federal University of Santa Catarina,2009-01-01,2012-06-29 19:43:35,2012-06-29 21:15:22,Others,Nativoo,Travel,500000.0,operating,Rio de Janeiro,Rio De Janeiro,1.0,2012-04-01,2012-04,2012-Q2,2012.0,2012-04-17,2012-04-17,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2,Potentially Successful,Others,Other
69752,p:77786,Luciano,Juvinski,"Curitiba, Brazil",Navegg,10646,Other,Management,IBMEC,2009-01-01,2010-12-22 04:29:25,2010-12-24 18:42:04,Others,Navegg,Analytics,0.0,acquired,Curitiba,Curitiba,2.0,2008-10-09,2008-10,2008-Q4,2008.0,2010-07-01,2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,6,Successful,Technology,Other
149348,p:182961,Laura,Alunni,Argentina,Navent,28346,BS,Communications,Universidad de Buenos Aires,2007-01-01,2013-04-16 16:50:42,2013-04-16 16:50:47,BS,Navent,Real Estate,50000000.0,operating,Buenos Aires,Buenos Aires,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2012-11-13,2014-08-15,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,Argentina,4,Potentially Successful,Retail,Bachelors in STEM
145903,p:179345,Cristobal,Perdomo,Mexico City,Navent,27003,Other,Entrepreneurship,"Columbia University, Business School",2002-01-01,2013-03-25 17:42:16,2013-03-25 17:42:21,Others,Navent,Real Estate,50000000.0,operating,Buenos Aires,Buenos Aires,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2012-11-13,2014-08-15,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,Argentina,4,Potentially Successful,Retail,Other
161568,p:196861,Matt,Alexander,London,Need,42509,Other,"English, History, and Pre-Law",Southern Methodist University,2010-01-01,2013-06-07 15:13:45,2013-06-07 17:27:50,Others,Need,Mobile,615000.0,operating,Dallas,Dallas,2.0,2013-02-25,2013-02,2013-Q1,2013.0,2013-06-17,2014-05-28,500000.0,0.0,0.0,0.0,0.0,0.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,1,Potentially Successful,Technology,Other
6734,p:7985,Harry,Wakefield,Canada,Needium,11564,Other,Communication Studies,Concordia University,1985-01-01,2011-02-27 13:54:17,2011-03-01 22:33:01,Others,Needium,Social Media,1000000.0,closed,Montreal,Montréal,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2007-09-01,2007-09-01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,4,Unsuccessful,Others,Other
129042,p:159137,Jason,Grill,Kansas City,Neighbor.ly,23050,Other,LAW,University of Missouri,2004-01-01,2012-10-17 15:45:17,2012-11-03 03:06:40,Others,Neighbor.ly,Finance,295000.0,operating,Kansas City,Kansas City,3.0,2012-07-01,2012-07,2012-Q3,2012.0,2013-06-18,2014-07-01,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,Potentially Successful,Finance and Banking,Other
41438,p:46465,Jay,Cuthrell,"Beaufort, NC",NeoNova Network Services,4923,BS,Materials Science and Engineering,North Carolina State University,1995-01-01,2009-11-24 08:06:13,2009-11-24 20:13:12,BS,NeoNova Network Services,Web Hosting,2000000.0,operating,Raleigh,Raleigh,1.0,1994-01-01,1994-01,1994-Q1,1994.0,2009-09-18,2009-09-18,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,20,Successful,Others,Bachelors in STEM
60460,p:67516,Helmut,Hoffer von Ankershoffen,"Weinheim, Germany",Neofonie,8796,Other,Computer Science and Mathematics,Technische UniversitÃ¤t Berlin,1997-01-01,2010-08-28 09:51:56,2010-08-30 19:39:34,Others,Neofonie,Search,0.0,operating,Berlin,Berlin,1.0,1998-09-01,1998-09,1998-Q3,1998.0,1998-01-01,1998-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,16,Successful,Technology,Other
57319,p:64086,Caren,Maio,New York,Nestio,8035,Other,"Publishing, Brand Building",New York University (NYU),,2010-07-23 14:59:49,2010-07-23 17:41:39,Others,Nestio,Technology,2323000.0,operating,New York City,New York,4.0,2011-02-01,2011-02,2011-Q1,2011.0,2010-02-01,2013-07-09,1500000.0,0.0,0.0,73000.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
55028,p:61469,Lisa Joy,Rosner,Denver,NetBase Solutions,22455,Other,English Literature,University of Marlyland,1991-01-01,2012-09-05 22:58:37,2013-09-17 23:17:25,Others,NetBase Solutions,Analytics,51600000.0,operating,SF Bay Area,Mountain View,6.0,2004-01-01,2004-01,2004-Q1,2004.0,2005-06-01,2014-07-15,0.0,51600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,6500000.0,29900000.0,10200000.0,0.0,0.0,0.0,0.0,United States,10,Successful,Technology,Other
111841,p:135902,Mark,Evans,"Ventura, Ca",NetPlenish,32379,BS,Computer Engineering,Cal Poly San Luis Obispo,2006-01-01,2013-05-02 06:19:48,2013-05-02 22:46:04,BS,NetPlenish,Curated Web,1900000.0,operating,Santa Barbara,Ventura,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-05-03,2012-05-03,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Bachelors in STEM
7970,p:9411,Miguel,Membrado,France,Netcipia,540,PHD,Computer Sciences,Paris University,1989-01-01,2008-04-16 05:57:43,2008-04-16 05:57:43,PHD,Netcipia,Web Development,200000.0,closed,SF Bay Area,Palo Alto,1.0,2006-04-30,2006-04,2006-Q2,2006.0,2007-08-30,2007-08-30,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Unsuccessful,Technology,PhD
71969,p:80294,Aarthi,Ramamurthy,India,Netflix,20184,MS,Software Engineering,PSG College of Technology,,2012-05-31 19:44:59,2012-05-31 19:44:59,MS,Netflix,Consumer Electronics,230000000.0,operating,SF Bay Area,Los Gatos,2.0,1997-01-01,1997-01,1997-Q1,1997.0,1999-07-07,2011-12-06,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,17,Successful,Technology,Masters in STEM
108032,p:130885,Richard,Shusterman,Germany,Netscape,18880,BS,CS,University of Utah,1982-01-01,2012-03-22 16:05:31,2012-03-26 00:34:22,BS,Netscape,News,0.0,acquired,SF Bay Area,Mountain View,1.0,1994-04-04,1994-04,1994-Q2,1994.0,1995-04-01,1995-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,20,Successful,Others,Bachelors in STEM
64196,p:71616,Chris,Zaharias,Palo Alto,Netscape,53531,Other,French Literature,"University of California, San Diego (UCSD)",1992-01-01,2013-07-19 19:45:04,2013-07-19 19:45:04,Others,Netscape,News,0.0,acquired,SF Bay Area,Mountain View,1.0,1994-04-04,1994-04,1994-Q2,1994.0,1995-04-01,1995-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,20,Successful,Others,Other
54772,p:61184,Keyvan,Peymani,New York,Nettwerk Music Group,7530,Other,,Anderson School of Management,,2010-06-14 21:11:31,2010-06-15 01:43:08,Others,Nettwerk Music Group,Music,10250000.0,operating,Vancouver,Vancouver,1.0,1984-01-01,1984-01,1984-Q1,1984.0,2013-04-30,2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,30,Successful,Others,Other
41328,p:46350,Jens,Nikolaj Aertebjerg,Denmark,NeuString,7721,MS,Economics,"University of Aarhus, Denmark",1998-01-01,2010-07-02 19:05:46,2010-07-07 20:10:37,MS,NeuString,Analytics,0.0,operating,Dubai,Dubai,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2009-11-17,2009-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,6,Successful,Technology,Masters in STEM
71920,p:80238,Matthew,Smith,Los Angeles,Nevolution,13065,Other,Marketing,Loyola Marymount University,2009-01-01,2011-05-05 16:14:40,2011-05-06 21:05:21,Others,Nevolution,Apps,700000.0,operating,Los Angeles,Woodland Hills,2.0,2009-11-01,2009-11,2009-Q4,2009.0,2009-11-01,2011-04-05,0.0,450000.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,5,Potentially Successful,Services,Other
130960,p:161468,Peter,Henderson,"Seattle, Washington",New Healthcare Enterprises,26539,Other,Biology,Harvard University,2002-01-01,2013-03-07 17:46:52,2013-03-07 17:46:55,Others,New Healthcare Enterprises,Health Care,40000.0,operating,New York City,New York,1.0,2011-07-01,2011-07,2011-Q3,2011.0,2012-06-01,2012-06-01,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Healthcare,Other
175378,p:212557,Alastair,Buick,Birmingham,New Media Education Ltd,55808,Other,Medicine,Bristol University,2009-01-01,2013-07-26 01:34:10,2013-07-26 14:49:09,Others,New Media Education Ltd,Networking,1000000.0,operating,Birmingham,Birmingham,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2014-03-19,2014-03-19,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,6,Successful,Technology,Other
44399,p:49682,Bill,Lapcevic,USA,New Relic,5423,Other,"English, Enviromental Studies",Dartmouth College,1993-01-01,2010-01-05 22:50:53,2010-01-05 23:05:34,Others,New Relic,SaaS,214500000.0,operating,SF Bay Area,San Francisco,6.0,2008-02-01,2008-02,2008-Q1,2008.0,2008-04-01,2014-04-28,0.0,34500000.0,0.0,0.0,0.0,0.0,0.0,0.0,180000000.0,0.0,0.0,0.0,0.0,3500000.0,6000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,United States,6,Successful,Technology,Other
84710,p:96775,Erica,Starks Canarrozzi,"Austin, TX",NewYork60.com,26776,Other,,Smith College,2002-01-01,2013-03-15 18:23:12,2013-03-15 18:23:15,Others,NewYork60.com,Ticketing,0.0,operating,New York City,New York,1.0,2006-06-06,2006-06,2006-Q2,2006.0,2006-06-06,2006-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Others,Other
41320,p:46341,Darryl,Siry,"New York, NY",NewsBasis,4917,Other,Economics,Brown University,1994-01-01,2009-11-23 16:05:14,2009-11-23 19:30:31,Others,NewsBasis,Public Relations,545000.0,closed,SF Bay Area,San Francisco,1.0,2009-01-01,2009-01,2009-Q1,2009.0,2009-11-01,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,5,Unsuccessful,Others,Other
119845,p:147929,Cassidy,Fein,"Baltimore, Maryland",NewsCred,85376,BS,Radio/Television/Film,Northwestern University,2011-01-01,2013-09-29 15:49:48,2013-09-30 02:50:52,BS,NewsCred,Advertising,46750000.0,operating,Dhaka,Dhaka,5.0,2008-01-01,2008-01,2008-Q1,2008.0,2010-09-07,2014-01-23,1000000.0,44000000.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,15000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,6,Successful,Finance and Banking,Bachelors in STEM
120662,p:148917,Ben,Peterson,Canada,Newsana,56835,MS,Political Theory,London School of Economics and Political Science,2001-01-01,2013-07-29 05:56:01,2013-07-29 05:56:01,MS,Newsana,Digital Media,486271.0,operating,Toronto,Toronto,1.0,2012-01-03,2012-01,2012-Q1,2012.0,2012-06-22,2012-06-22,486271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2,Potentially Successful,Others,Masters in STEM
4089,p:4906,Hermione,Way,UK,Newspepper,86754,BS,Journalism,London Metropolitan University,,2013-10-03 11:35:59,2013-10-03 11:35:59,BS,Newspepper,News,0.0,operating,London,London,1.0,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,6,Successful,Others,Bachelors in STEM
30742,p:34830,Eric,Warnke,"Edmonton, Alberta, Canada",Nexopia,3181,BS,Commerce,University of Alberta,2009-01-01,2009-06-04 22:43:38,2009-06-08 20:17:21,BS,Nexopia,Social Media,0.0,operating,Edmonton,Edmonton,1.0,2003-02-04,2003-02,2003-Q1,2003.0,2008-02-01,2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,11,Successful,Others,Bachelors in STEM
65335,p:72842,Zachary,Friedman,"Brookline, MA",Nexsan,9772,Other,,University of Wisconsin-Madison,2010-01-01,2010-10-24 01:21:27,2012-12-28 05:58:30,Others,Nexsan,Hardware + Software,24500000.0,acquired,Derby,Derby,2.0,2000-01-01,2000-01,2000-Q1,2000.0,2003-12-01,2009-04-18,0.0,24500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,14,Successful,Technology,Other
94807,p:111372,Tareq,Tahboub,Charlottesville,NextGame,16390,BS,Applied Information Technology,George Mason University,2006-01-01,2011-09-29 15:43:14,2011-11-21 04:09:45,BS,NextGame,Curated Web,0.0,operating,"Washington, D.C.",Washington,1.0,2011-02-01,2011-02,2011-Q1,2011.0,2012-03-07,2012-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Bachelors in STEM
94781,p:111327,Shareef,Tahboub,"Charlottesville, VA",NextGame,16381,BS,Business Administration,University of Richmond,1999-01-01,2011-09-29 05:48:48,2011-11-19 00:42:45,BS,NextGame,Curated Web,0.0,operating,"Washington, D.C.",Washington,1.0,2011-02-01,2011-02,2011-Q1,2011.0,2012-03-07,2012-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Bachelors in STEM
118853,p:146703,Ian,Campbell,"Jackson, MS",NextInput,20969,BS,Mechanical Engineering,Middle Tennessee State University,2005-01-01,2012-07-07 13:46:11,2012-07-08 00:20:41,BS,NextInput,Hardware + Software,3668000.0,operating,Atlanta,Atlanta,7.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-04-15,2014-07-10,28000.0,0.0,0.0,0.0,425000.0,0.0,2425000.0,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,Potentially Successful,Technology,Bachelors in STEM
3113,p:3767,Jonathan,Buckley,"White Plains, NY",Nirvanix,24360,Other,"Economics, Philosophy",George Washington University,1990-01-01,2012-12-18 20:03:01,2012-12-22 07:01:49,Others,Nirvanix,Cloud Data Services,70000000.0,closed,San Diego,San Diego,5.0,2007-07-01,2007-07,2007-Q3,2007.0,2007-09-18,2012-05-03,0.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,15000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,United States,7,Unsuccessful,Technology,Other
160808,p:196000,Farrin,Reid,Alaska,Nodejitsu,41795,BS,Computer Science,University of Alaska Fairbanks,2009-01-01,2013-06-05 05:40:43,2013-06-05 18:35:35,BS,Nodejitsu,Web Hosting,2650000.0,operating,New York City,New York,3.0,2010-04-20,2010-04,2010-Q2,2010.0,2011-04-01,2013-06-05,2650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,4,Potentially Successful,Others,Bachelors in STEM
88417,p:101918,Siddharth,Goyal,Kolkata,Nogle Technologies,14981,Other,,Jadavpur University,2005-01-01,2011-07-27 12:02:34,2011-07-27 18:59:52,Others,Nogle Technologies,Curated Web,250000.0,operating,New Delhi,Noida,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-03-01,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India,3,Potentially Successful,Technology,Other
66076,p:73666,Aik,Deveneijns,Oostburg,Nomadesk,10156,MS,Technology Management,Eindhoven University of Technology,2005-01-01,2010-11-17 20:58:48,2010-11-18 16:52:11,MS,Nomadesk,Enterprise 2.0,11298100.0,operating,Austin,Austin,3.0,2004-09-20,2004-09,2004-Q3,2004.0,2005-08-01,2010-10-29,0.0,10998100.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,3998100.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,10,Successful,Others,Masters in STEM
39378,p:44214,Justin,Miller,"Anaheim, CA",Notehall,6796,Other,Accounting,University of Arizona,,2010-04-19 20:16:11,2010-04-20 18:49:47,Others,Notehall,Curated Web,0.0,acquired,SF Bay Area,San Francisco,2.0,2008-01-01,2008-01,2008-Q1,2008.0,2009-08-01,2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,6,Successful,Technology,Other
15627,p:18040,Julien,Genestoux,"Lyon, France",Notifixious,5290,MS,CS,INSA Lyon,2005-01-01,2009-12-27 11:53:28,2009-12-28 02:54:47,MS,Notifixious,Subscription Businesses,200000.0,operating,SF Bay Area,San Francisco,2.0,2008-06-01,2008-06,2008-Q2,2008.0,2008-06-01,2009-11-20,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,6,Successful,Others,Masters in STEM
163591,p:199190,Noah,Yeh,Burlingame,Novi,44379,MS,IMC,Northwestern University,2009-01-01,2013-06-16 13:24:34,2013-06-17 17:28:14,MS,Novi,News,25000.0,operating,SF Bay Area,San Francisco,1.0,2013-07-20,2013-07,2013-Q3,2013.0,2013-07-20,2013-07-20,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,1,Potentially Successful,Others,Masters in STEM
55107,p:61571,Eran,Kampf,Israel,NuConomy,64700,CS,,Ha'Universita Ha'Petuha,2006-01-01,2013-08-16 08:57:56,2013-08-16 08:57:56,Others,NuConomy,Analytics,3300000.0,acquired,SF Bay Area,San Francisco,2.0,2006-01-01,2006-01,2006-Q1,2006.0,2007-04-01,2008-02-01,300000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Technology,Bachelors in STEM
100070,p:118567,Celeste,North,"Mexico, DF",NuFlick,17714,Other,Communication studies,Universidad Olmeca de Tabasco,2005-01-01,2011-12-26 19:47:39,2011-12-27 08:05:49,Others,NuFlick,Games,70000.0,operating,Mexico City,Mexico City,2.0,2011-06-10,2011-06,2011-Q2,2011.0,2011-10-15,2013-03-25,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,3,Potentially Successful,Others,Other
117336,p:144806,Darren,Wang,Taipei,OBOOK,24276,MS,Computer Systems Engineering,Boston University,2006-01-01,2012-12-14 14:35:33,2012-12-17 20:24:32,MS,OBOOK,Local Businesses,275000.0,operating,Taiwan,Taipei,3.0,2010-09-01,2010-09,2010-Q3,2010.0,2010-09-01,2012-11-01,100000.0,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Taiwan, Province of China",4,Potentially Successful,Retail,Masters in STEM
152485,p:186675,Andy,Artz,"Petersburg, VA",OMGPOP,56104,Other,,Harvard University,2007-01-01,2013-07-26 08:26:35,2013-07-26 08:26:35,Others,OMGPOP,Auctions,16600000.0,acquired,New York City,New York,5.0,2006-01-01,2006-01,2006-Q1,2006.0,2006-08-02,2011-01-06,0.0,16600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,15100000.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Services,Other
140597,p:173023,Michael,Henry,"Bronxville, NY",ON24,63084,Other,,State University of New York at New Palt,1999-01-01,2013-08-13 05:32:28,2013-08-13 05:32:28,Others,ON24,Curated Web,8000000.0,operating,SF Bay Area,San Francisco,1.0,1998-01-01,1998-01,1998-Q1,1998.0,2008-05-07,2008-05-07,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,16,Successful,Technology,Other
126270,p:155770,Dale,Bock,Los Angeles,OVGuide,22659,PHD,Computer Engineering,Syracuse University,1995-01-01,2012-09-16 21:06:28,2012-09-24 16:35:58,PHD,OVGuide,Media,7975241.0,operating,Los Angeles,Los Angeles,2.0,2006-01-01,2006-01,2006-Q1,2006.0,2009-02-18,2010-04-30,0.0,7975241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,2975241.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Technology,PhD
206460,p:246138,Alessandro,Valli,"Pisa, Italy",Oblong Industries,90569,PHD,Computer Engineering,University of Florence,2004-01-01,2013-10-16 19:01:00,2013-10-17 22:47:19,PHD,Oblong Industries,Hardware,8800000.0,operating,Los Angeles,Los Angeles,2.0,2006-01-01,2006-01,2006-Q1,2006.0,2007-12-06,2011-07-01,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Manufacturing,PhD
123360,p:152224,Kwindla,Kramer,North Carolina,Oblong Industries,52167,MS,,Massachusetts Institute of Technology (MIT),,2013-07-17 04:13:51,2013-07-17 04:13:51,MS,Oblong Industries,Hardware,8800000.0,operating,Los Angeles,Los Angeles,2.0,2006-01-01,2006-01,2006-Q1,2006.0,2007-12-06,2011-07-01,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Manufacturing,Masters in STEM
17785,p:20407,Robert,Mehler,"Ft. Dix, New Jersey, USA",ObserveIT,2290,Other,Middle East Studies and Languages,Columbia University,1995-01-01,2009-02-24 10:27:34,2009-02-24 20:57:43,Others,ObserveIT,Cloud Security,20000000.0,operating,Boston,Boston,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-12-09,2013-12-09,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,1,Potentially Successful,Others,Other
